Date,WMT,COST,TGT,AMZN,BBY
7/30/2013,68.367737,102.888733,60.666203,302.410004,26.009237
7/31/2013,68.411636,103.319893,60.521793,301.220001,26.674089
8/1/2013,68.65741,104.129417,60.802101,305.570007,27.223703
8/2/2013,69.12262,105.035736,60.73415,304.209991,27.746727
8/5/2013,69.140175,105.651665,61.150368,300.98999,27.693539
8/6/2013,68.350189,105.150139,60.980492,300.75,27.826511
8/7/2013,68.3237,105.282471,60.887062,296.910004,26.984358
8/8/2013,68.217728,103.562164,60.496323,295.73999,27.507383
8/9/2013,67.908676,102.00946,60.071617,297.26001,27.152792
8/12/2013,68.067604,102.097694,60.105576,296.690002,27.356678
8/13/2013,67.873337,102.027107,60.470837,293.970001,27.356678
8/14/2013,67.467117,100.377388,59.493973,291.339996,28.074726
8/15/2013,65.709801,98.621796,58.678532,286.470001,27.312357
8/16/2013,65.44487,98.718826,58.253834,284.820007,26.922306
8/19/2013,64.976845,98.87764,58.330746,285.570007,27.241434
8/20/2013,64.667755,99.548119,58.082859,287.089996,30.849401
8/21/2013,64.95034,98.771767,55.988636,284.570007,29.918591
8/22/2013,64.870857,99.018784,54.911598,289.730011,31.203991
8/23/2013,64.85321,99.751022,55.005623,290.01001,31.09762
8/26/2013,64.491135,98.69239,54.817562,286.209991,31.744743
8/27/2013,64.341026,98.515938,54.073906,280.929993,31.044426
8/28/2013,63.917145,97.448456,54.082455,281.579987,31.744743
8/29/2013,63.961308,98.268929,53.979881,283.980011,32.223434
8/30/2013,64.446991,98.69239,54.11665,280.980011,31.913162
9/3/2013,64.182076,98.789421,54.355988,288.799988,32.790783
9/4/2013,64.38517,98.365974,54.3218,293.640015,32.923752
9/5/2013,64.173241,101.118446,54.244858,294.100006,33.234028
9/6/2013,64.1026,100.880234,54.099548,295.859985,32.966862
9/9/2013,64.915031,101.762451,54.646614,299.709991,33.091545
9/10/2013,65.312408,103.500404,55.330456,300.359985,33.76833
9/11/2013,65.391884,105.203041,55.552685,299.640015,33.750519
9/12/2013,65.268265,104.267929,54.783375,298.859985,33.510086
9/13/2013,65.665627,103.244568,54.501305,297.920013,34.088917
9/16/2013,66.03653,103.526871,54.526943,296.059998,34.124531
9/17/2013,66.363281,104.02092,55.031269,304.170013,34.685562
9/18/2013,67.484779,104.664917,55.971546,312.029999,34.774609
9/19/2013,67.299324,105.158943,55.894611,312.059998,34.819138
9/20/2013,66.963783,104.047371,55.176586,316.339996,34.10672
9/23/2013,67.484779,103.720963,55.04837,311.48999,34.632126
9/24/2013,66.893135,102.635834,54.629517,314.130005,34.10672
9/25/2013,65.92173,101.815376,54.056808,312.649994,33.839569
9/26/2013,65.895248,102.688766,54.167938,318.119995,34.311546
9/27/2013,65.665627,102.088867,54.655159,316.01001,33.821758
9/30/2013,65.312408,101.603653,54.68935,312.640015,33.394318
10/1/2013,64.985672,101.453682,54.629517,320.950012,33.795048
10/2/2013,65.100487,101.294899,54.40728,320.51001,33.536797
10/3/2013,64.605942,100.941994,54.236317,314.76001,33.563503
10/4/2013,64.288033,100.959648,54.202126,319.040009,33.973148
10/7/2013,63.466782,100.050995,53.578129,310.029999,32.957962
10/8/2013,64.37635,98.992317,53.108002,303.230011,31.764671
10/9/2013,64.464638,101.091988,53.586685,298.230011,32.290081
10/10/2013,66.045364,102.071213,54.236317,305.170013,34.73008
10/11/2013,66.071869,102.247665,54.031162,310.890015,34.961617
10/14/2013,65.948227,102.565269,54.40728,310.700012,35.273304
10/15/2013,65.674469,101.771271,53.791821,306.399994,36.172722
10/16/2013,66.760666,103.535698,54.620972,310.48999,37.045425
10/17/2013,66.919609,104.329666,55.441566,310.769989,38.131847
10/18/2013,66.857788,103.782692,55.279156,328.929993,38.26543
10/21/2013,66.363281,103.553345,55.304806,326.440002,38.122948
10/22/2013,67.396469,103.932678,55.663811,332.540009,38.363392
10/23/2013,67.025589,103.359253,54.937241,326.76001,37.891407
10/24/2013,67.484779,102.547623,54.817562,332.209991,38.060612
10/25/2013,67.184517,102.72406,54.766281,363.390015,38.087334
10/28/2013,68.120605,103.526871,55.458664,358.160004,38.17638
10/29/2013,68.04995,104.761963,54.979984,362.700012,38.220905
10/30/2013,67.917496,103.888565,56.168137,361.079987,38.05172
10/31/2013,67.776199,104.100281,55.381737,364.029999,38.114033
11/1/2013,68.058777,105.529495,55.236423,359,38.229805
11/4/2013,68.288391,106.164665,55.749302,358.73999,38.541485
11/5/2013,68.367859,105.979408,55.244965,358.890015,39.236088
11/6/2013,69.021332,109.455292,56.159595,356.179993,37.143379
11/7/2013,68.447334,108.317245,55.407375,343.559998,36.413158
11/8/2013,68.844719,108.317245,55.655273,350.309998,37.766735
11/11/2013,69.77195,108.528969,56.151043,354.380005,39.476536
11/12/2013,69.507019,108.026115,55.937344,349.529999,38.97784
11/13/2013,69.674805,108.93708,57.159695,356.220001,39.173752
11/14/2013,69.833771,109.441231,56.988724,367.399994,38.586014
11/15/2013,69.95739,109.927689,57.176792,369.170013,38.906597
11/18/2013,69.95739,109.060905,57.168186,366.179993,38.790836
11/19/2013,69.983887,109.343956,57.323044,364.940002,34.534168
11/20/2013,69.674805,108.574486,57.202595,362.570007,34.47184
11/21/2013,69.639488,109.573906,55.223869,368.920013,34.792427
11/22/2013,70.478416,110.741356,54.802311,372.309998,35.05957
11/25/2013,71.025917,110.705994,54.853928,376.640015,35.380154
11/26/2013,71.246681,110.714836,54.948555,381.369995,35.282215
11/27/2013,71.467461,110.891716,55.413147,386.709991,35.273304
11/29/2013,71.538116,110.935951,55.000187,393.619995,36.11039
12/2/2013,71.626419,109.397011,53.967793,392.299988,36.582355
12/3/2013,71.714706,109.511978,54.045227,384.660004,37.401634
12/4/2013,71.252838,108.760201,54.466782,385.959991,38.114033
12/5/2013,70.560043,106.973625,53.88176,384.48999,37.045425
12/6/2013,71.00415,107.955368,54.527008,386.950012,36.705647
12/9/2013,71.013039,107.601585,54.406563,384.890015,36.982834
12/10/2013,70.240295,106.168755,54.33773,387.779999,37.143787
12/11/2013,70.249161,104.868652,54.139866,382.190002,36.22279
12/12/2013,69.725121,104.55909,54.105457,381.25,35.97242
12/13/2013,69.352066,104.284927,53.64949,384.23999,36.22279
12/16/2013,69.050056,104.364494,53.486023,388.970001,37.313679
12/17/2013,68.614838,103.966507,53.038654,387.649994,36.857647
12/18/2013,69.227722,104.806732,54.673264,395.959991,37.519341
12/19/2013,68.605957,104.355667,53.468819,395.190002,36.973892
12/20/2013,68.774742,104.833267,53.76133,402.200012,35.462746
12/23/2013,69.165543,104.974785,53.236534,402.920013,36.312206
12/24/2013,69.289894,104.974785,53.090271,399.200012,35.963486
12/26/2013,69.627403,104.921707,53.752712,404.390015,36.696693
12/27/2013,69.698463,104.833267,53.468819,398.079987,35.918777
12/30/2013,69.840584,105.045525,53.744118,393.369995,35.775703
12/31/2013,69.893883,105.266647,54.432377,398.790009,35.659462
1/2/2014,70.089294,104.196465,54.354939,397.970001,36.213848
1/3/2014,69.858345,103.736549,54.621643,396.440002,36.37479
1/6/2014,69.467537,102.949394,54.251705,393.630005,35.239208
1/7/2014,69.680695,102.471802,54.122658,398.029999,34.318207
1/8/2014,69.130013,100.870949,53.933388,401.920013,33.835361
1/9/2014,69.360939,104.815582,54.492596,401.01001,33.558163
1/10/2014,69.316536,104.231865,53.873161,397.660004,33.808533
1/13/2014,68.828011,101.507759,52.909607,390.980011,32.95908
1/14/2014,69.245468,102.799042,53.090271,397.540009,33.128963
1/15/2014,68.979004,102.807899,52.961224,395.869995,33.593929
1/16/2014,68.179611,102.206467,52.31599,395.799988,23.990561
1/17/2014,67.673325,102.852127,51.825607,399.609985,21.844555
1/21/2014,67.362442,101.649269,50.930874,407.049988,21.880316
1/22/2014,66.927231,100.605637,50.7416,404.540009,23.257338
1/23/2014,66.580833,99.765396,50.457699,399.869995,23.310986
1/24/2014,66.101173,99.172806,49.657612,387.600006,22.372112
1/27/2014,65.861366,100.013031,49.648998,386.279999,21.996561
1/28/2014,66.323235,101.162819,49.803864,394.429993,22.103861
1/29/2014,65.816956,99.261276,48.943535,384.200012,21.433237
1/30/2014,66.394295,99.703491,48.754261,403.01001,20.315523
1/31/2014,66.33213,99.376259,48.728458,358.690002,21.04874
2/3/2014,64.537926,97.448143,47.670269,346.149994,20.628487
2/4/2014,64.60009,98.076126,47.420769,347.950012,20.369175
2/5/2014,64.724449,97.740021,47.377766,346.450012,20.673193
2/6/2014,64.680046,101.056686,48.057415,354.589996,21.200748
2/7/2014,65.506088,100.862099,48.461761,361.079987,21.951849
2/10/2014,65.514961,100.694069,48.616611,360.869995,22.568832
2/11/2014,66.438705,101.702354,49.158619,361.790009,22.729776
2/12/2014,66.580833,101.817635,48.995159,349.25,22.255867
2/13/2014,66.936119,102.704437,48.917725,357.200012,22.068096
2/14/2014,67.318039,102.961632,48.596992,357.350006,22.157513
2/18/2014,66.909485,102.305367,48.88306,353.649994,22.345289
2/19/2014,66.483109,101.906296,49.680584,347.380005,22.246925
2/20/2014,65.301765,102.039337,49.082436,349.799988,22.211157
2/21/2014,64.946487,100.380943,48.753033,346.76001,22.032328
2/24/2014,65.150787,101.046082,48.666336,351.779999,22.506235
2/25/2014,65.150787,102.394073,48.98708,358.320007,22.631422
2/26/2014,66.420929,102.766533,52.437241,359.799988,23.087444
2/27/2014,66.225525,103.068069,52.584606,360.130005,22.863903
2/28/2014,66.349876,103.582428,54.214336,362.100006,23.81172
3/3/2014,65.834717,102.651237,53.711548,359.779999,23.382521
3/4/2014,66.731812,103.449402,53.165413,363.899994,23.069567
3/5/2014,66.438705,103.289764,52.532597,372.369995,22.83708
3/6/2014,66.509743,100.443039,52.653961,372.160004,22.747663
3/7/2014,66.670677,100.655861,52.662628,372.059998,23.069567
3/10/2014,66.536583,101.62252,53.01804,370.529999,23.462997
3/11/2014,66.974609,101.728951,52.827339,368.820007,23.221569
3/12/2014,67.519936,102.172348,52.966026,370.640015,23.015913
3/13/2014,66.983551,101.462898,51.778416,371.51001,22.613533
3/14/2014,66.402481,100.611519,51.457672,373.73999,22.980148
3/17/2014,66.760071,100.620384,51.726402,375.040009,23.257338
3/18/2014,66.840515,100.966263,51.769745,378.769989,23.293341
3/19/2014,66.491875,100.079414,51.561703,373.230011,23.176332
3/20/2014,67.385834,100.354362,51.752407,368.970001,23.257338
3/21/2014,68.029488,100.948532,51.535694,360.619995,24.265396
3/24/2014,68.619476,100.540581,51.544357,351.850006,23.716366
3/25/2014,68.717819,101.037216,51.197605,354.709991,23.572355
3/26/2014,68.145676,99.760162,51.318974,343.410004,23.194338
3/27/2014,68.065224,99.352226,51.787086,338.470001,23.158333
3/28/2014,67.949036,99.024094,51.995132,338.290009,23.46435
3/31/2014,68.324478,99.041817,52.454575,336.369995,23.770369
4/1/2014,68.628426,99.201454,52.506584,342.98999,23.743366
4/2/2014,68.994949,98.926544,52.783989,341.959991,24.121391
4/3/2014,69.245247,99.059555,53.503498,333.619995,24.094383
4/4/2014,69.111153,98.128387,53.000713,323,24.931435
4/7/2014,69.111153,98.252548,52.445911,317.76001,24.47241
4/8/2014,69.888885,99.910927,53.312782,327.070007,24.634417
4/9/2014,69.701149,100.256783,53.061386,331.809998,24.62542
4/10/2014,68.735687,99.396568,51.726402,317.109985,23.590363
4/11/2014,68.38707,99.396568,51.05891,311.730011,22.960323
4/14/2014,69.173721,99.82225,51.509689,315.910004,23.131334
4/15/2014,68.726753,99.378822,51.561703,316.079987,22.501295
4/16/2014,69.030701,100.646988,51.934452,323.679993,22.024267
4/17/2014,69.424026,100.655861,52.012466,324.910004,22.033266
4/21/2014,69.370392,101.187965,51.804417,330.869995,21.709249
4/22/2014,69.334633,100.709076,52.289871,329.320007,22.042269
4/23/2014,69.763748,101.799896,52.653961,324.579987,21.844254
4/24/2014,70.005104,102.012711,53.269447,337.149994,21.772253
4/25/2014,70.282211,101.994987,53.104733,303.829987,21.943258
4/28/2014,71.301331,102.509346,53.90226,296.579987,22.996325
4/29/2014,71.220863,102.340866,53.720215,300.380005,23.212337
4/30/2014,71.25663,102.58918,53.529507,304.130005,23.338345
5/1/2014,71.247688,102.482735,53.520832,307.890015,23.419348
5/2/2014,70.729202,102.119148,53.754887,308.01001,23.536354
5/5/2014,70.282211,101.533821,51.89978,310.049988,23.320345
5/6/2014,69.736916,100.061676,49.966644,297.380005,22.663305
5/7/2014,70.123703,99.307877,50.391422,292.709991,22.726307
5/8/2014,70.780312,101.746681,50.556118,288.320007,22.960323
5/9/2014,71.239052,102.331985,51.258289,292.23999,23.32934
5/12/2014,71.194084,103.325241,51.700394,302.859985,23.62636
5/13/2014,71.185074,103.13015,51.631046,304.640015,23.446348
5/14/2014,70.825279,102.414032,51.379646,297.619995,23.419348
5/15/2014,69.107277,101.7202,50.434765,295.190002,22.924318
5/16/2014,69.269188,102.841034,50.833523,297.700012,22.942318
5/19/2014,68.909386,103.51709,50.903381,296.76001,23.509354
5/20/2014,68.081863,102.414032,49.436279,301.190002,22.195274
5/21/2014,68.054878,101.871422,49.951519,305.01001,22.816315
5/22/2014,67.812027,102.05825,48.894852,304.910004,23.599358
5/23/2014,68.009911,102.245033,48.632858,312.23999,24.310402
5/27/2014,67.991913,101.293221,48.702724,310.820007,24.364399
5/28/2014,67.937958,101.622345,48.327217,310.160004,24.247398
5/29/2014,68.34272,101.533401,48.79879,313.779999,24.724421
5/30/2014,69.053299,103.20575,49.567272,312.549988,24.89543
6/2/2014,69.044312,102.903313,49.331482,308.839996,24.715424
6/3/2014,68.999336,102.75209,49.593468,307.190002,25.255453
6/4/2014,69.377121,103.463722,49.934048,306.779999,25.69648
6/5/2014,69.548035,104.744675,50.204762,323.570007,25.804485
6/6/2014,69.449074,105.171654,50.370674,329.670013,26.128502
6/9/2014,69.269188,104.771355,50.300827,327.5,26.074501
6/10/2014,68.918396,104.166466,49.654598,332.410004,26.699205
6/11/2014,68.504623,103.401459,49.846722,335.200012,26.101662
6/12/2014,68.117851,102.689827,49.986443,325.910004,25.748569
6/13/2014,67.713081,102.565285,49.977703,326.269989,25.92964
6/16/2014,67.767052,102.680923,50.42308,327.619995,26.038284
6/17/2014,67.452232,102.6987,50.798592,325.619995,26.264622
6/18/2014,68.090858,103.428146,51.261433,334.380005,26.355162
6/19/2014,68.243774,103.41925,51.296364,327,26.183144
6/20/2014,68.072876,102.618629,50.903381,324.200012,25.630871
6/23/2014,68.171806,102.49411,51.016907,327.23999,25.866268
6/24/2014,68.333717,103.463722,51.261433,324.160004,26.309896
6/25/2014,68.018906,103.428146,50.702526,327.440002,27.667938
6/26/2014,67.380264,102.867729,50.53661,325.690002,27.450653
6/27/2014,67.767052,102.734299,50.754925,324.570007,28.102518
6/30/2014,67.524185,102.440727,50.606472,324.779999,28.075359
7/1/2014,67.713081,102.689827,50.973248,332.390015,28.039141
7/2/2014,68.018906,102.965569,51.322567,332.850006,28.464664
7/3/2014,68.135849,103.499298,51.968781,337.48999,29.062202
7/7/2014,68.423676,103.47261,52.387951,333.549988,28.763432
7/8/2014,68.945374,104.486679,52.222034,323.809998,28.202106
7/9/2014,69.449074,105.213882,52.440361,329.970001,28.509932
7/10/2014,69.314156,105.356651,52.335556,327.920013,27.604567
7/11/2014,69.098282,105.294205,52.396687,346.200012,27.061344
7/14/2014,68.855431,104.714211,52.553875,355.320007,26.672041
7/15/2014,69.116272,105.124657,53.016716,354.440002,26.898384
7/16/2014,69.134262,105.151428,52.518951,355.899994,27.785639
7/17/2014,68.909386,104.205643,52.152176,352.450012,26.762579
7/18/2014,69.341133,105.053284,52.405426,358.660004,27.242422
7/21/2014,69.053299,104.428711,51.785393,359.76001,27.278631
7/22/2014,68.936371,104.883766,51.855259,360.839996,27.957659
7/23/2014,69.25119,104.919434,53.034184,358.140015,27.975763
7/24/2014,68.675529,105.410172,53.261242,358.609985,28.473719
7/25/2014,68.333717,104.883766,52.737267,324.01001,28.093466
7/28/2014,68.099854,104.500092,52.658672,320.410004,28.564253
7/29/2014,67.857002,106.088295,53.357288,320,28.002924
7/30/2014,67.263329,105.445869,53.601818,322.51001,27.984819
7/31/2014,66.183952,104.874817,52.038651,312.98999,26.916491
8/1/2014,66.14798,105.178207,52.265697,307.059998,26.409487
8/4/2014,66.14798,105.419106,53.007988,313.649994,26.889332
8/5/2014,65.968079,105.32988,50.676331,312.320007,26.762579
8/6/2014,67.181328,106.703926,50.623936,313.890015,26.771629
8/7/2014,66.954971,105.106812,50.213493,311.450012,26.282738
8/8/2014,67.606865,106.32029,51.1217,316.799988,26.853113
8/11/2014,67.32621,106.33812,50.964516,318.329987,26.835003
8/12/2014,67.199432,106.18644,51.051838,319.320007,26.672041
8/13/2014,67.02742,105.856293,50.87719,326.279999,26.771629
8/14/2014,67.353363,106.409492,51.296364,333.209991,26.73542
8/15/2014,66.909706,105.793839,50.824791,333.630005,26.427591
8/18/2014,67.443909,106.587959,51.591393,334.529999,27.079453
8/19/2014,67.797012,107.614021,52.208202,335.130005,27.83996
8/20/2014,67.869438,107.881691,53.15984,335.779999,28.374123
8/21/2014,68.403633,108.515198,53.811893,332.910004,28.184
8/22/2014,68.566612,108.220764,53.794262,331.589996,28.247379
8/25/2014,68.530388,108.30999,53.73259,334.019989,28.962614
8/26/2014,68.376465,108.04229,53.48587,341.829987,26.979862
8/27/2014,68.675255,108.17614,53.565166,343.179993,28.691006
8/28/2014,68.720535,107.935242,53.177467,340.019989,29.188957
8/29/2014,68.35836,108.033409,52.930744,339.040009,28.87208
9/2/2014,68.584724,108.461678,53.036472,342.380005,28.383179
9/3/2014,68.820137,108.2743,53.212708,339,28.274538
9/4/2014,69.318108,111.664841,53.776649,345.950012,29.116526
9/5/2014,70.17823,113.324425,53.820713,346.380005,29.324759
9/8/2014,69.290932,112.958595,53.362511,342.339996,29.098417
9/9/2014,69.481079,112.521393,53.644482,329.75,28.961803
9/10/2014,69.272835,112.574913,54.587311,331.329987,29.426287
9/11/2014,68.901611,112.36972,55.151241,330.519989,29.599335
9/12/2014,68.602829,111.86113,55.098377,331.190002,30.61937
9/15/2014,68.639038,112.16449,54.81641,323.890015,30.974564
9/16/2014,69.100792,112.806915,55.38916,327.76001,31.694054
9/17/2014,69.028381,112.432159,55.397968,324,31.439047
9/18/2014,69.010239,112.851524,56.331982,325,31.839767
9/19/2014,69.571602,112.86937,56.226254,331.320007,31.521009
9/22/2014,69.091759,112.271584,55.829731,324.5,30.664898
9/23/2014,68.448906,111.986046,55.583004,323.630005,30.382578
9/24/2014,69.788895,113.868683,56.28793,328.209991,30.956347
9/25/2014,68.919739,112.119896,55.406773,321.929993,30.291498
9/26/2014,69.254715,112.012817,55.644688,323.209991,30.000057
9/29/2014,68.883492,111.816536,55.547768,321.820007,30.64669
9/30/2014,69.236626,111.816536,55.230553,322.440002,30.592043
10/1/2014,68.919739,111.316864,54.693039,317.459991,29.70862
10/2/2014,69.01931,112.235863,55.133614,318.410004,29.799698
10/3/2014,70.006203,113.39579,55.574196,322.73999,30.391678
10/6/2014,70.033363,112.610626,54.87809,322.200012,29.326107
10/7/2014,69.988098,111.771912,54.226032,316.980011,27.531929
10/8/2014,70.83918,114.859077,55.345093,322.700012,28.697687
10/9/2014,70.495132,114.573563,54.2789,315.369995,28.105703
10/10/2014,70.884453,115.010765,53.388939,311.390015,27.768723
10/13/2014,70.223518,113.288734,53.256763,306.450012,27.06745
10/14/2014,70.603775,112.646317,54.358208,308.309998,27.358891
10/15/2014,68.086739,110.906418,52.85144,305.970001,28.133022
10/16/2014,66.837288,109.701889,52.375622,302.859985,28.488218
10/17/2014,67.09079,111.218712,52.049587,303.640015,28.542858
10/20/2014,68.03241,114.582497,53.124588,306.209991,29.316992
10/21/2014,68.82917,116.242058,54.314144,315.329987,29.690405
10/22/2014,68.838226,116.474052,54.041,312.970001,29.908985
10/23/2014,69.037415,116.518669,54.657799,313.179993,30.163994
10/24/2014,69.155113,116.384827,54.252468,287.059998,30.15489
10/27/2014,69.345253,116.81311,54.24366,289.970001,30.045597
10/28/2014,69.127975,116.938011,53.441811,295.589996,29.745047
10/29/2014,69.164185,117.714279,53.65329,294.119995,29.462719
10/30/2014,69.218498,118.668999,54.437504,299.070007,30.61937
10/31/2014,69.055511,118.999107,54.472752,305.459991,31.092957
11/3/2014,69.064583,119.802139,54.270096,305.720001,31.338863
11/4/2014,69.951881,121.836464,54.076241,302.809998,31.293324
11/5/2014,70.350266,121.79187,53.855946,296.519989,31.548332
11/6/2014,70.449867,122.318283,54.534428,296.640015,32.067459
11/7/2014,71.319054,122.871468,56.543457,299.859985,32.040142
11/10/2014,71.925674,122.85363,57.733013,305.109985,31.612082
11/11/2014,71.536339,122.282585,57.909245,312.01001,31.72138
11/12/2014,71.708374,122.465965,58.790394,311.51001,32.058346
11/13/2014,75.09462,124.085152,59.477692,316.480011,32.322468
11/14/2014,75.112701,123.879395,60.032818,327.820007,32.322468
11/17/2014,75.664993,123.870453,59.606617,323.049988,32.14032
11/18/2014,75.864204,124.532394,59.944027,324.929993,31.785126
11/19/2014,76.950684,125.248077,64.374802,326.540009,32.368011
11/20/2014,76.579483,124.568214,63.211601,330.540009,34.626663
11/21/2014,76.642838,124.98864,63.495758,332.630005,34.635765
11/24/2014,77.321899,125.060211,63.549004,335.640015,35.428127
11/25/2014,76.914467,124.228264,64.01963,335.040009,34.98185
11/26/2014,76.941643,125.015495,64.072914,333.570007,35.291512
11/28/2014,79.259499,127.135574,65.70668,338.640015,35.892605
12/1/2014,78.064362,127.010368,64.596771,326,33.93449
12/2/2014,78.227318,127.976524,64.880913,326.309998,33.879845
12/3/2014,77.33506,127.645508,65.111771,316.5,32.823383
12/4/2014,77.171181,127.940704,65.06736,316.929993,32.85981
12/5/2014,76.588478,128.146484,65.404778,312.630005,32.449974
12/8/2014,76.688637,127.323433,65.51133,306.640015,33.324295
12/9/2014,76.078621,127.958603,65.351501,312.5,33.388382
12/10/2014,75.550545,125.462776,64.738838,305.839996,32.958088
12/11/2014,76.324448,126.500473,65.289352,307.359985,33.534859
12/12/2014,76.306229,123.342651,64.285988,307.320007,33.736263
12/15/2014,76.424606,123.619965,64.996338,306.070007,33.791199
12/16/2014,75.532326,122.832748,64.179451,295.059998,32.74752
12/17/2014,76.688637,124.639755,65.324867,298.880005,34.303886
12/18/2014,78.245544,126.634644,66.274956,297.730011,35.228535
12/19/2014,77.53537,126.82251,65.66227,299.899994,35.713757
12/22/2014,78.646126,128.110672,66.150642,306.540009,35.915165
12/23/2014,78.901062,128.951584,66.319351,306.290009,36.3363
12/24/2014,78.69165,128.504242,66.283829,303.029999,35.603889
12/26/2014,79.128708,128.316391,66.647896,309.089996,35.832771
12/29/2014,78.882851,128.226974,67.065208,312.040009,35.777843
12/30/2014,79.019432,128.36116,67.225029,310.299988,36.052494
12/31/2014,78.190887,126.804611,67.402626,310.350006,35.686287
1/2/2015,78.209122,126.679359,66.887627,308.519989,35.512337
1/5/2015,77.981491,125.239128,65.688927,302.190002,34.596844
1/6/2015,78.582397,126.894089,65.680031,295.290009,34.285576
1/7/2015,80.667374,129.103653,68.166245,298.420013,35.274311
1/8/2015,82.369934,130.212921,68.485886,300.459991,35.805309
1/9/2015,81.35022,128.209091,67.864342,296.929993,34.844032
1/12/2015,81.960236,127.493431,68.041931,291.410004,35.786999
1/13/2015,81.313789,126.214195,67.438148,294.73999,35.79615
1/14/2015,78.85553,124.621857,65.999695,293.269989,36.537708
1/15/2015,79.556602,124.621857,67.189522,286.950012,31.401737
1/16/2015,79.001205,124.98864,66.541328,290.73999,32.033436
1/20/2015,78.928383,124.684494,65.413681,289.440002,31.163708
1/21/2015,78.882851,124.469788,65.66227,297.25,31.218634
1/22/2015,80.394226,126.375237,67.278313,310.320007,31.941887
1/23/2015,80.585426,127.072975,66.852112,312.390015,32.051743
1/26/2015,80.694702,127.8423,66.816597,309.660004,32.802456
1/27/2015,79.693169,126.124748,66.381508,306.75,32.408794
1/28/2015,79.046722,124.899178,65.937546,303.910004,32.161606
1/29/2015,79.866158,125.811653,67.029694,311.779999,33.040489
1/30/2015,77.371483,127.913872,65.360397,354.529999,32.225693
2/2/2015,78.036125,130.606506,65.928673,364.470001,32.015125
2/3/2015,78.473145,137.539429,67.367096,363.549988,32.912315
2/4/2015,78.891968,139.480591,67.136246,364.75,33.150349
2/5/2015,79.465561,137.789291,67.438148,373.890015,33.040489
2/6/2015,79.511093,137.428864,67.802185,374.279999,34.203175
2/9/2015,78.218224,136.356812,66.940903,370.559998,33.937687
2/10/2015,79.474663,136.985306,68.0597,373,34.853184
2/11/2015,78.609718,136.610062,67.855469,375.140015,35.017971
2/12/2015,78.200012,136.887985,68.255043,377.170013,35.878548
2/13/2015,78.127159,136.27655,68.049408,381.829987,35.805309
2/17/2015,78.263741,136.674911,68.514275,375.429993,35.960941
2/18/2015,78.564201,136.396988,69.14901,373.369995,35.814457
2/19/2015,76.042191,135.878159,68.550041,379,35.82362
2/20/2015,76.752365,136.684174,68.71991,383.660004,35.960941
2/23/2015,77.025505,137.471649,68.558975,380.140015,35.695442
2/24/2015,76.998192,137.304886,68.79142,378.589996,35.027126
2/25/2015,76.087708,136.628571,68.970215,385.369995,35.063747
2/26/2015,76.297142,135.85968,68.746727,384.799988,34.377125
2/27/2015,76.415489,136.146835,68.684135,380.160004,34.880642
3/2/2015,76.442802,137.054779,69.444023,385.660004,35.365868
3/3/2015,75.905632,136.526657,69.730103,384.609985,35.869389
3/4/2015,75.186356,136.341415,69.479782,382.720001,36.427845
3/5/2015,76.087708,140.047089,69.908882,387.829987,36.281368
3/6/2015,75.195465,138.537033,69.023842,380.089996,36.354607
3/9/2015,75.459503,139.59314,70.239647,378.559998,36.46447
3/10/2015,74.722023,137.25856,69.435081,369.51001,36.592636
3/11/2015,73.906845,136.554474,69.533424,366.369995,36.821514
3/12/2015,75.015129,138.444382,70.892273,374.23999,37.398273
3/13/2015,75.015129,138.296143,70.784996,370.579987,37.105312
3/16/2015,76.288269,138.953918,71.956093,373.350006,38.112377
3/17/2015,75.674599,138.990967,72.43885,371.920013,38.121517
3/18/2015,75.592171,139.824738,72.46566,375.140015,38.240543
3/19/2015,74.667061,140.176773,72.054428,373.23999,38.084908
3/20/2015,76.24247,141.362579,72.68914,378.48999,37.550957
3/23/2015,76.306595,141.677567,72.61763,375.109985,37.615414
3/24/2015,76.068459,141.872116,73.305984,374.089996,37.606201
3/25/2015,74.483879,139.972977,72.96627,370.959991,36.289753
3/26/2015,75.005966,139.018753,71.9114,367.350006,35.35075
3/27/2015,74.51136,139.39859,72.912643,370.559998,35.424393
3/30/2015,75.592171,141.158768,73.431152,374.589996,35.672958
3/31/2015,75.335693,140.352768,73.368576,372.100006,34.789185
4/1/2015,73.925156,139.185532,73.386459,370.26001,34.255238
4/2/2015,73.943481,140.473251,73.904953,372.25,35.185047
4/6/2015,74.181618,141.279236,74.503929,377.040009,35.175838
4/7/2015,73.732803,140.612198,73.851311,374.410004,35.037746
4/8/2015,74.218262,140.81601,74.325104,381.200012,35.313931
4/9/2015,74.044228,137.860733,74.459229,383.540009,35.636131
4/10/2015,73.870201,138.629639,74.709541,382.649994,35.516457
4/13/2015,73.540474,138.055298,74.164215,382.359985,35.295509
4/14/2015,73.412231,138.518494,74.253616,385.109985,34.798386
4/15/2015,73.036713,138.101578,73.270241,383.450012,34.568241
4/16/2015,72.57872,136.285843,73.234474,386.040009,34.23682
4/17/2015,71.333076,133.932724,71.535927,375.559998,33.564793
4/20/2015,71.571205,135.544662,72.349434,389.51001,33.675274
4/21/2015,71.470451,136.498901,72.635513,391.179993,33.555599
4/22/2015,71.836838,136.165359,72.715981,389.799988,33.307034
4/23/2015,72.523781,136.461838,73.243408,389.98999,33.260994
4/24/2015,73.128296,137.221497,73.931778,445.100006,32.579762
